age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human _resources,department_research & _development,department_sales,education_field_human _resources,education_field_life _sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical _degree,gender_female,gender_male,job_role_healthcare _representative,job_role_human _resources,job_role_laboratory _technician,job_role_manager,job_role_manufacturing _director,job_role_research _director,job_role_research _scientist,job_role_sales _executive,job_role_sales _representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition,rate_avg
50,691,2,3,815,3,64,3,4,3,6881,5,16,3,4,0,30,3,3,4,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2545.33
29,805,1,2,816,2,36,2,1,1,6689,1,11,3,4,1,1,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2510.0
33,213,7,3,817,3,49,3,3,3,25995,0,11,3,4,0,14,3,4,13,9,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8752.33
33,118,16,3,819,1,69,3,2,1,26507,5,15,3,3,0,6,3,3,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,8898.0
47,202,2,2,820,3,33,3,4,4,12982,1,11,3,3,1,26,3,2,26,14,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4405.67
36,676,1,3,823,3,35,3,2,2,23361,0,15,3,1,1,10,2,3,9,7,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8024.0
29,1252,23,2,824,3,81,4,1,3,23779,1,24,4,3,1,10,3,3,10,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8370.67
58,286,2,4,825,4,31,3,5,2,25761,7,12,3,4,0,40,2,3,31,15,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,8692.67
35,1258,1,4,826,4,40,4,1,3,13301,3,13,3,3,0,7,0,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4866.33
42,932,1,2,827,4,43,2,2,4,4051,9,13,3,4,1,8,4,3,4,3,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1675.33
28,890,2,4,828,3,46,3,1,3,16374,6,17,3,4,0,5,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5770.0
36,1041,13,3,829,3,36,3,1,2,25527,4,13,3,2,1,8,2,3,5,2,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,8868.0
32,859,4,3,830,3,98,2,2,3,19124,1,12,3,3,1,14,3,3,14,13,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6693.67
40,720,16,4,832,1,51,2,2,3,11983,6,14,3,4,0,10,6,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4251.33
30,946,2,3,833,3,52,2,2,4,20234,5,24,4,2,0,12,4,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7077.33
45,252,2,3,834,2,95,2,1,3,6153,1,14,3,4,0,1,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2166.67
42,933,29,3,836,2,98,3,2,2,11806,1,13,3,4,1,10,3,2,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4279.0
38,471,12,3,837,1,45,2,2,1,4284,2,15,3,3,1,13,3,2,4,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1600.0
34,702,16,4,838,3,100,2,1,4,8306,1,16,3,3,0,6,3,3,5,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3036.0
49,1184,11,3,840,3,43,3,3,4,5860,1,18,3,1,2,9,3,4,9,8,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2362.33
55,436,2,1,842,3,37,3,2,4,21519,4,16,3,3,0,12,3,2,9,7,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,7330.67
43,589,14,2,843,2,94,3,4,1,5200,6,24,4,3,1,22,3,3,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1961.0
27,269,5,1,844,3,42,2,3,4,8842,1,16,3,2,1,9,3,3,9,8,8,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3051.0
35,950,7,3,845,3,59,3,3,3,18869,3,21,4,2,0,17,3,4,8,5,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6626.0
28,760,2,4,846,2,81,3,2,2,3698,1,20,4,1,0,8,2,3,8,7,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1513.0
34,829,3,2,847,3,88,3,1,4,2243,0,19,3,3,1,4,1,1,3,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1053.33
26,887,5,2,848,3,88,2,1,3,20898,1,14,3,1,1,8,2,3,8,7,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7291.0
27,443,3,3,850,4,50,3,1,4,16571,1,11,3,3,3,0,6,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5688.0
51,1318,26,4,851,1,66,3,4,3,5594,2,14,3,3,1,29,2,2,20,6,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2326.0
44,625,4,3,852,4,50,3,2,2,5197,9,12,3,4,0,10,2,2,5,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1957.33
25,180,2,1,854,1,65,4,1,1,21632,7,13,3,3,0,6,3,2,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7292.33
33,586,1,3,855,1,48,4,2,1,21816,1,22,4,1,1,9,5,3,9,8,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7483.33
35,1343,27,1,856,3,53,2,1,1,17852,1,11,3,4,0,6,3,2,6,5,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6416.0
36,928,1,2,857,2,56,3,2,4,2823,1,14,3,4,1,18,1,2,18,14,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1269.0
32,117,13,4,859,2,73,3,2,4,9250,2,11,3,3,1,8,3,2,5,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3146.67
30,1012,5,4,861,2,75,2,1,4,2373,9,12,3,2,1,10,3,2,5,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1153.33
53,661,7,2,862,1,78,2,3,4,20715,7,18,3,4,1,35,3,3,5,2,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7151.33
45,930,9,3,864,4,74,3,3,1,19239,4,12,3,3,1,18,2,3,5,4,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6747.67
32,638,8,2,865,3,91,4,2,3,22162,5,12,3,3,1,9,3,2,5,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7630.33
52,890,25,4,867,3,81,2,4,4,19028,3,22,4,3,0,31,3,3,9,8,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6666.33
37,342,16,4,868,4,66,2,2,3,24558,4,19,3,4,2,9,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8322.0
28,1169,8,2,869,2,63,2,1,4,23965,1,13,3,4,1,6,6,3,5,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8399.0
22,1230,1,2,872,4,33,2,2,4,19146,6,22,4,1,2,4,2,1,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6803.0
44,986,8,4,874,1,62,4,1,4,5044,2,24,4,3,1,10,2,2,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2030.67
42,1271,2,1,875,2,35,3,1,4,9068,5,14,3,4,0,8,2,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3458.0
36,1278,8,3,878,1,77,2,1,1,8635,0,21,4,3,0,6,3,3,5,4,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3330.0
25,141,3,1,879,3,98,3,2,1,14363,1,18,3,4,0,5,3,3,5,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4867.33
35,607,9,3,880,4,66,2,3,3,23457,1,20,4,2,1,17,2,3,17,14,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8043.33
35,130,25,4,881,4,96,3,1,2,16612,1,19,3,1,1,10,3,2,10,2,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5612.67
32,300,1,3,882,4,61,3,1,4,9148,0,12,3,2,1,4,2,3,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3169.67
25,583,4,1,885,3,87,2,2,1,18154,1,12,3,1,0,5,1,4,5,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6274.67
49,1418,1,3,887,3,36,3,1,1,10554,2,16,3,2,1,7,2,3,4,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4002.67
24,1269,4,1,888,1,46,2,1,4,10778,0,17,3,4,0,6,2,2,5,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4031.0
32,379,5,2,889,2,48,3,2,2,8891,1,14,3,4,1,10,3,3,10,8,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3106.0
38,395,9,3,893,2,98,2,1,2,12102,0,19,3,4,1,3,3,3,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4198.33
42,1265,3,3,894,3,95,4,2,4,23726,2,13,3,2,1,17,1,2,5,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8362.0
31,1222,11,4,895,4,48,3,1,4,14871,3,19,3,2,1,8,2,3,6,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5380.33
29,341,1,3,896,2,48,2,1,3,23522,6,19,3,3,3,5,3,3,3,2,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7970.33
53,868,8,3,897,1,73,3,4,4,22789,5,14,3,3,1,28,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7910.0
35,672,25,3,899,4,78,2,3,2,9129,3,16,3,1,0,16,2,3,13,10,8,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3293.0
37,1231,21,2,900,3,54,3,1,4,21222,5,15,3,2,1,10,3,3,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7502.33
53,102,23,4,901,4,72,3,4,4,20206,6,18,3,3,0,33,0,3,12,9,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6793.33
43,422,1,3,902,4,33,3,2,4,21782,4,13,3,2,1,12,2,2,5,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7412.33
47,249,2,2,903,3,35,3,2,4,17783,0,22,4,1,1,8,2,3,7,6,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6022.33
37,1252,19,2,904,1,32,3,3,2,4814,1,13,3,4,0,10,2,3,10,0,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2032.67
50,881,2,4,905,1,98,3,4,1,4544,1,11,3,4,1,31,3,3,31,6,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1841.0
39,1383,2,3,909,4,42,2,2,4,7790,8,11,3,3,2,13,2,3,5,4,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3071.67
33,1075,3,2,910,4,57,3,1,2,22650,3,11,3,3,1,7,4,4,4,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7927.33
32,374,25,4,911,1,87,3,1,4,18016,1,24,4,3,0,1,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6159.0
29,1086,7,1,912,1,62,2,1,4,6054,6,14,3,3,3,8,5,3,4,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2400.67
44,661,9,2,913,2,61,3,1,1,7508,1,13,3,4,0,8,0,3,8,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2743.33
28,821,5,4,916,1,98,3,2,4,24252,1,14,3,2,0,4,3,3,4,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,8390.33
58,781,2,1,918,4,57,2,1,4,13384,9,14,3,4,1,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,4740.67
43,177,8,3,920,1,55,3,2,2,23814,4,21,4,3,1,4,2,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8015.33
20,500,2,3,922,3,49,2,1,3,22052,1,13,3,4,0,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,7533.67
21,1427,18,1,923,4,65,3,1,4,8870,1,19,3,1,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3454.0
36,1425,14,1,924,3,68,3,2,4,4821,0,17,3,1,1,17,2,2,16,8,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2104.67
47,1454,2,4,925,4,65,2,1,4,13137,1,18,3,1,0,3,3,2,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4885.33
22,617,3,1,926,2,34,3,2,3,10022,0,19,3,1,1,4,3,4,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3557.67
41,1085,2,4,927,2,57,1,1,4,17725,4,13,3,3,1,10,1,2,7,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6289.0
28,995,9,3,930,3,77,3,1,3,9834,5,18,3,2,1,6,2,3,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3635.33
39,1122,6,3,932,4,70,3,1,1,4303,7,21,4,4,0,8,2,1,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1831.67
27,618,4,3,933,2,76,3,1,3,17808,1,19,3,3,0,1,2,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6167.33
34,546,10,3,934,2,83,3,1,2,6896,1,14,3,2,2,1,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2508.33
42,462,14,2,936,3,68,2,2,3,7824,7,17,3,1,0,10,6,3,5,4,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2784.67
33,1198,1,4,939,3,100,2,1,1,3339,3,11,3,2,0,6,1,3,3,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1545.67
58,1272,5,3,940,3,37,2,3,2,9255,2,13,3,4,1,24,3,3,6,0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3521.33
31,154,7,4,941,2,41,2,1,3,11737,3,15,3,2,0,13,2,4,7,7,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3977.33
35,1137,21,1,942,4,51,3,2,4,19170,1,25,4,4,1,10,2,1,10,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6786.0
49,527,8,2,944,1,51,3,3,2,22477,4,11,3,3,1,29,3,2,26,9,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,7685.0
48,1469,20,4,945,4,51,3,1,3,5543,4,17,3,1,2,13,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2354.33
31,1188,20,2,947,4,45,3,2,3,24406,1,13,3,4,1,9,2,2,9,8,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8546.33
36,188,7,4,949,2,65,3,1,4,23293,2,18,3,3,0,8,6,3,6,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7848.67
38,1333,1,3,950,4,80,3,3,1,16292,1,13,3,2,1,15,3,3,15,12,11,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5901.67
32,1184,1,3,951,3,70,2,1,2,3974,6,20,4,3,0,5,3,3,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1742.67
25,867,19,2,952,3,36,2,1,2,18798,1,18,3,3,3,1,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6567.0
40,658,10,4,954,1,67,2,3,2,20652,2,12,3,2,1,11,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7125.67
26,1283,1,3,956,3,52,2,2,1,11148,1,12,3,2,0,7,2,3,7,7,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4161.0
41,263,6,3,957,4,59,3,1,1,3119,2,13,3,3,0,20,3,3,18,13,17,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1147.0
36,938,2,4,958,3,79,3,1,3,12287,4,21,4,3,0,16,6,3,11,8,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4434.67
19,419,21,3,959,4,37,2,1,2,9947,1,13,3,2,0,1,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3467.67
20,129,4,3,960,1,84,3,1,1,13008,1,19,3,2,0,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4407.0
31,616,12,3,961,4,41,3,2,4,17369,0,11,3,3,2,10,2,1,9,7,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6008.67
40,1469,9,4,964,4,35,3,1,2,25063,8,14,3,4,1,3,2,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8855.67
32,498,3,4,966,3,93,3,2,1,13554,1,12,3,3,1,8,2,4,8,7,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4715.0
36,530,3,1,967,3,51,2,3,4,5518,1,11,3,1,1,16,6,3,16,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2033.0
33,1069,1,3,969,2,42,2,2,4,12291,0,14,3,1,0,6,3,3,5,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4467.33
37,625,1,4,970,1,46,2,3,3,14922,5,11,3,3,0,17,2,1,14,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5197.67
45,805,4,2,972,3,57,3,2,2,23163,1,12,3,2,0,9,5,2,9,7,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8008.33
29,1404,20,3,974,3,84,3,1,4,18203,1,15,3,2,1,3,5,3,3,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6563.67
35,1219,18,3,975,3,86,3,2,3,6179,1,16,3,2,0,5,3,3,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2494.67
52,1053,1,2,976,4,70,3,4,4,13829,2,15,3,2,1,26,2,2,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4984.0
58,289,2,3,977,4,51,3,1,3,26227,4,24,4,1,0,7,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,8855.67
53,1376,2,2,981,3,45,3,4,3,13938,6,13,3,3,1,22,3,4,17,13,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5119.67
30,231,8,2,982,3,62,3,3,3,9977,5,11,3,1,1,10,2,4,8,4,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3423.33
38,152,10,3,983,3,85,3,2,4,19899,1,13,3,2,0,6,1,3,5,3,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6712.0
35,882,3,4,984,4,92,3,3,4,6812,6,13,3,2,1,12,2,3,10,9,8,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2595.33
39,903,2,5,985,1,41,4,3,3,2560,0,18,3,4,0,9,3,3,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1168.0
40,1479,24,3,986,2,100,4,4,2,17071,4,16,3,4,0,22,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6216.67
47,1379,16,4,987,3,64,4,2,3,6759,1,19,3,3,0,20,3,4,19,10,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2734.0
36,1229,8,4,990,1,84,3,2,4,25952,4,13,3,4,2,12,3,3,7,7,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9088.33
31,335,9,2,991,3,46,2,1,1,10322,0,22,4,1,0,4,0,3,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3567.67
33,722,17,3,992,4,38,3,4,3,20489,1,11,3,4,0,10,2,3,10,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7083.0
29,906,10,3,994,4,92,2,1,1,11479,6,20,4,3,0,3,5,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4159.0
33,461,13,1,995,2,53,3,1,4,17241,3,18,3,1,0,5,4,3,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5918.33
