,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg
516,23,No,Travel_Rarely,885,Research & Development,4,3,Medical,705,1,Male,58,4,1,Research Scientist,1,Married,8544,2,No,16,3,1,1,5,3,4,3,2,2,3162.3333333333335
517,25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,707,4,Male,57,4,2,Sales Executive,2,Married,15678,0,No,22,4,3,1,4,4,3,3,2,2,5515.0
518,38,No,Travel_Rarely,243,Sales,7,4,Marketing,709,4,Female,46,2,2,Sales Executive,4,Single,7791,0,No,20,4,1,0,8,2,3,7,7,5,2693.3333333333335
519,29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,710,2,Male,76,1,1,Research Scientist,4,Divorced,18959,1,No,18,3,4,1,10,5,3,10,7,8,6613.666666666667
520,48,No,Travel_Rarely,817,Sales,2,1,Marketing,712,2,Male,56,4,2,Sales Executive,2,Married,18597,3,No,12,3,4,0,12,3,3,2,2,2,6490.0
521,27,No,Travel_Frequently,1410,Sales,3,1,Medical,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Yes,20,4,2,2,6,3,3,6,5,4,6051.333333333333
522,37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,715,4,Male,80,4,1,Research Scientist,4,Single,15232,3,No,17,3,1,0,4,2,3,1,0,0,5512.333333333333
523,50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,716,4,Male,74,4,1,Laboratory Technician,3,Married,3297,1,Yes,11,3,3,3,20,3,3,20,8,8,1526.0
524,34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,717,4,Female,46,2,3,Healthcare Representative,2,Single,17654,1,No,14,3,2,0,9,3,4,8,7,7,6380.666666666667
525,24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,720,1,Female,65,3,2,Sales Executive,3,Single,24785,9,No,14,3,1,0,4,3,3,2,2,0,8514.333333333334
526,39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,721,4,Female,80,2,2,Healthcare Representative,3,Single,20978,1,No,11,3,1,0,20,4,3,20,7,10,7155.333333333333
527,32,No,Travel_Rarely,929,Sales,10,3,Marketing,722,4,Male,55,3,2,Sales Executive,4,Single,21703,1,No,12,3,4,0,10,2,2,10,7,8,7562.333333333333
528,50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,723,2,Male,50,3,2,Sales Executive,3,Married,23452,3,Yes,14,3,1,1,18,4,3,4,3,3,8021.333333333333
529,38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,724,2,Female,33,4,2,Healthcare Representative,4,Single,19383,0,No,13,3,3,0,10,4,2,9,7,8,6747.666666666667
530,27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,725,3,Female,68,3,3,Manufacturing Director,1,Married,6009,1,No,11,3,4,0,9,3,3,9,7,7,2228.3333333333335
531,32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,727,3,Female,39,3,3,Research Director,4,Single,19373,3,No,15,3,4,0,10,6,3,7,7,7,6810.0
532,47,No,Travel_Rarely,703,Sales,14,4,Marketing,728,4,Male,42,3,2,Sales Executive,1,Single,11825,2,No,12,3,4,0,20,2,3,7,7,7,4190.0
533,40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,729,4,Male,48,2,3,Sales Executive,1,Married,23772,5,Yes,21,4,3,1,20,2,3,18,13,12,8133.333333333333
534,53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,730,3,Male,59,4,4,Research Director,3,Married,13514,3,No,19,3,3,0,32,3,3,5,1,3,4847.666666666667
535,41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,731,2,Male,73,2,5,Manager,4,Divorced,8861,3,No,15,3,2,3,23,2,2,21,6,6,3120.3333333333335
536,60,No,Travel_Rarely,1179,Sales,16,4,Marketing,732,1,Male,84,3,2,Sales Executive,1,Single,11924,8,No,14,3,4,0,10,1,3,2,2,2,4395.666666666667
537,27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,1,No,21,4,3,2,9,4,2,9,7,7,1711.6666666666667
538,41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,734,4,Male,59,2,5,Manager,3,Married,19562,1,No,12,3,2,1,22,3,3,22,7,10,6645.0
539,50,No,Travel_Rarely,316,Sales,8,4,Marketing,738,4,Male,54,3,1,Sales Representative,2,Married,9983,7,No,15,3,4,1,4,2,3,2,2,2,3451.0
540,28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,741,1,Female,67,1,1,Research Scientist,2,Single,3872,7,Yes,13,3,4,0,10,4,3,7,7,7,1531.0
541,36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,742,1,Female,63,4,3,Research Director,1,Married,20335,9,No,14,3,1,1,10,2,3,8,7,5,6941.666666666667
542,38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,5215.333333333333
543,44,No,Non-Travel,381,Research & Development,24,3,Medical,744,1,Male,49,1,1,Laboratory Technician,3,Single,2104,2,No,14,3,3,0,9,5,3,5,2,4,844.6666666666666
544,47,No,Travel_Frequently,217,Sales,3,3,Medical,746,4,Female,49,3,4,Sales Executive,3,Divorced,10225,9,Yes,12,3,4,2,28,2,2,22,2,13,3497.0
545,30,No,Travel_Rarely,501,Sales,27,5,Marketing,747,3,Male,99,3,2,Sales Executive,4,Divorced,25275,7,No,23,4,4,1,10,2,2,8,7,7,8625.0
546,29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,749,3,Male,99,3,1,Sales Representative,3,Single,2755,1,No,11,3,3,0,1,6,3,1,0,0,1416.6666666666667
547,42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,752,3,Male,57,4,1,Research Scientist,3,Divorced,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,7118.666666666667
548,43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,754,4,Male,47,2,2,Sales Executive,4,Married,23683,3,No,18,3,3,1,7,5,3,2,2,2,8168.333333333333
549,34,No,Travel_Rarely,970,Research & Development,8,2,Medical,757,2,Female,96,3,2,Healthcare Representative,3,Single,7360,3,No,11,3,4,0,10,2,3,5,1,3,2808.6666666666665
550,23,No,Travel_Rarely,650,Research & Development,9,1,Medical,758,2,Male,37,3,1,Laboratory Technician,1,Married,4344,1,No,14,3,4,1,5,2,4,4,3,2,1677.0
551,39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,760,3,Female,44,4,2,Human Resources,2,Married,18767,9,No,15,3,3,1,12,3,1,8,3,6,6317.333333333333
552,56,No,Travel_Rarely,832,Research & Development,9,3,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,20420,7,No,11,3,3,0,30,1,2,10,7,1,7111.0
553,40,No,Travel_Rarely,804,Research & Development,2,1,Medical,763,4,Female,86,2,1,Research Scientist,4,Single,22929,0,Yes,20,4,4,0,5,2,2,4,2,3,7939.666666666667
554,27,No,Travel_Rarely,975,Research & Development,7,3,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,23398,8,No,19,3,1,0,9,2,1,7,6,7,8142.666666666667
555,29,No,Travel_Rarely,1090,Sales,10,3,Marketing,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,No,14,3,4,2,2,2,3,2,2,2,6380.0
556,53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,769,4,Male,86,3,2,Laboratory Technician,4,Single,10919,2,No,17,3,4,0,19,4,3,2,2,2,3783.6666666666665
557,35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,2,No,11,3,1,1,16,2,4,1,0,0,2015.6666666666667
558,32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,772,1,Male,80,3,2,Laboratory Technician,4,Married,21146,1,No,15,3,4,2,10,2,3,10,8,7,7218.666666666667
559,38,No,Travel_Rarely,268,Research & Development,2,5,Medical,773,4,Male,92,3,1,Research Scientist,3,Married,20471,6,Yes,13,3,2,1,6,0,1,1,0,1,6943.666666666667
560,34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,3,No,14,3,3,1,7,3,3,0,0,0,1462.0
561,52,No,Travel_Rarely,621,Sales,3,4,Marketing,776,3,Male,31,2,4,Manager,1,Married,10084,1,No,11,3,1,0,34,3,4,34,6,16,3578.6666666666665
562,33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,780,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Yes,13,3,3,0,10,2,2,10,9,8,1932.3333333333333
563,25,No,Travel_Rarely,883,Sales,26,1,Medical,781,3,Female,32,3,2,Sales Executive,4,Single,22807,1,No,23,4,2,0,6,5,2,6,5,4,7907.333333333333
564,45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,783,2,Male,46,1,2,Sales Representative,3,Single,12388,0,No,13,3,1,0,9,3,3,8,7,1,4462.666666666667
565,23,No,Travel_Rarely,310,Research & Development,10,1,Medical,784,1,Male,79,4,1,Research Scientist,3,Single,19630,1,No,18,3,4,0,2,3,3,2,2,2,6673.0
566,47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,785,2,Female,77,4,2,Sales Executive,3,Single,10339,4,Yes,12,3,4,0,8,2,3,5,4,3,3711.6666666666665
567,34,No,Travel_Rarely,304,Sales,2,3,Other,786,4,Male,60,3,2,Sales Executive,4,Single,18686,1,No,22,4,3,0,6,5,3,6,5,4,6350.0
568,55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,787,4,Male,78,3,5,Manager,1,Married,21199,5,Yes,13,3,4,1,24,2,3,5,2,4,7334.0
569,36,No,Non-Travel,1434,Sales,8,4,Life Sciences,789,1,Male,76,2,3,Sales Executive,1,Single,14229,1,No,15,3,2,0,10,1,3,10,7,9,5246.333333333333
570,52,No,Non-Travel,715,Research & Development,19,4,Medical,791,4,Male,41,3,1,Research Scientist,4,Married,26589,0,No,18,3,1,1,5,3,3,4,3,2,9115.0
571,26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,3,No,14,3,1,1,5,2,3,2,2,0,1978.0
572,29,No,Travel_Rarely,657,Research & Development,27,3,Medical,793,2,Female,66,3,2,Healthcare Representative,3,Married,25549,4,No,12,3,1,1,11,3,2,8,7,1,8757.333333333334
573,26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,796,4,Male,38,2,2,Sales Executive,1,Single,3064,6,No,17,3,3,0,6,2,2,4,3,2,1416.0
574,34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797,2,Female,72,4,1,Research Scientist,4,Single,13551,2,No,16,3,3,0,10,2,3,4,2,3,4601.666666666667
575,54,No,Travel_Rarely,376,Research & Development,19,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,9,Yes,11,3,2,2,9,4,3,5,3,4,7713.666666666667
576,27,No,Travel_Frequently,829,Sales,8,1,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,24008,0,No,19,3,2,1,5,3,3,4,2,1,8307.0
577,37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,802,4,Female,82,3,1,Research Scientist,1,Divorced,19905,0,Yes,13,3,2,2,6,3,2,5,3,3,6852.666666666667
578,38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,26085,6,Yes,12,3,4,0,17,2,3,15,7,12,8800.0
579,34,No,Travel_Rarely,121,Research & Development,2,4,Medical,804,3,Female,86,2,1,Research Scientist,1,Single,7530,1,No,11,3,3,0,6,3,3,6,5,3,2579.0
580,35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,805,1,Female,72,3,1,Sales Representative,4,Married,20317,1,No,16,3,2,1,3,1,2,3,2,2,6924.333333333333
581,30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806,4,Male,38,1,1,Laboratory Technician,3,Married,24375,3,No,21,4,3,2,7,2,3,2,2,2,8444.666666666666
582,40,No,Travel_Frequently,791,Research & Development,2,2,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,9931,1,No,24,4,4,1,8,2,3,8,7,7,3586.6666666666665
583,34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,808,3,Female,93,3,2,Sales Executive,1,Married,13305,5,No,17,3,2,1,6,1,3,3,2,2,4836.333333333333
584,42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,16225,1,No,13,3,2,1,24,4,2,24,7,9,5620.333333333333
585,23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,1583.6666666666667
586,24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,1,No,11,3,3,3,1,4,3,1,0,0,9234.333333333334
587,52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,21821,8,No,20,4,2,1,9,3,3,5,2,4,7742.666666666667
588,50,No,Travel_Rarely,691,Research & Development,2,3,Medical,815,3,Male,64,3,4,Research Director,3,Married,6881,5,No,16,3,4,0,30,3,3,4,3,3,2545.3333333333335
589,29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,816,2,Female,36,2,1,Laboratory Technician,1,Married,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,2510.0
590,33,No,Travel_Rarely,213,Research & Development,7,3,Medical,817,3,Male,49,3,3,Research Director,3,Married,25995,0,No,11,3,4,0,14,3,4,13,9,7,8752.333333333334
591,33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,819,1,Female,69,3,2,Sales Executive,1,Single,26507,5,No,15,3,3,0,6,3,3,3,2,2,8898.0
592,47,No,Travel_Rarely,202,Research & Development,2,2,Other,820,3,Female,33,3,4,Manager,4,Married,12982,1,Yes,11,3,3,1,26,3,2,26,14,0,4405.666666666667
593,36,No,Travel_Rarely,676,Research & Development,1,3,Other,823,3,Female,35,3,2,Manufacturing Director,2,Married,23361,0,No,15,3,1,1,10,2,3,9,7,5,8024.0
594,29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824,3,Male,81,4,1,Research Scientist,3,Married,23779,1,No,24,4,3,1,10,3,3,10,7,7,8370.666666666666
595,58,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,825,4,Male,31,3,5,Research Director,2,Single,25761,7,Yes,12,3,4,0,40,2,3,31,15,8,8692.666666666666
596,35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,826,4,Female,40,4,1,Research Scientist,3,Single,13301,3,No,13,3,3,0,7,0,3,2,2,2,4866.333333333333
597,42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,9,Yes,13,3,4,1,8,4,3,4,3,2,1675.3333333333333
598,28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,16374,6,No,17,3,4,0,5,3,2,2,2,1,5770.0
599,36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,25527,4,No,13,3,2,1,8,2,3,5,2,4,8868.0
600,32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,1,No,12,3,3,1,14,3,3,14,13,8,6693.666666666667
601,40,No,Travel_Frequently,720,Research & Development,16,4,Medical,832,1,Male,51,2,2,Laboratory Technician,3,Single,11983,6,No,14,3,4,0,10,6,3,1,0,0,4251.333333333333
602,30,No,Travel_Rarely,946,Research & Development,2,3,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,7077.333333333333
603,45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,834,2,Female,95,2,1,Research Scientist,3,Single,6153,1,No,14,3,4,0,1,3,3,1,0,0,2166.6666666666665
604,42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,836,2,Male,98,3,2,Manufacturing Director,2,Married,11806,1,No,13,3,4,1,10,3,2,9,8,8,4279.0
605,38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,4284,2,No,15,3,3,1,13,3,2,4,3,2,1600.0
606,34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838,3,Female,100,2,1,Research Scientist,4,Single,8306,1,No,16,3,3,0,6,3,3,5,2,3,3036.0
607,49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,840,3,Female,43,3,3,Sales Executive,4,Married,5860,1,No,18,3,1,2,9,3,4,9,8,7,2362.3333333333335
608,55,Yes,Travel_Rarely,436,Sales,2,1,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,21519,4,No,16,3,3,0,12,3,2,9,7,3,7330.666666666667
609,43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,5200,6,No,24,4,3,1,22,3,3,4,1,0,1961.0
610,27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844,3,Male,42,2,3,Research Director,4,Divorced,8842,1,Yes,16,3,2,1,9,3,3,9,8,8,3051.0
611,35,No,Travel_Rarely,950,Research & Development,7,3,Other,845,3,Male,59,3,3,Manufacturing Director,3,Single,18869,3,No,21,4,2,0,17,3,4,8,5,6,6626.0
612,28,No,Travel_Rarely,760,Sales,2,4,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,3698,1,Yes,20,4,1,0,8,2,3,8,7,5,1513.0
613,34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,2243,0,No,19,3,3,1,4,1,1,3,2,2,1053.3333333333333
614,26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,20898,1,Yes,14,3,1,1,8,2,3,8,7,7,7291.0
615,27,No,Non-Travel,443,Research & Development,3,3,Medical,850,4,Male,50,3,1,Research Scientist,4,Married,16571,1,No,11,3,3,3,0,6,2,0,0,0,5688.0
616,51,No,Travel_Rarely,1318,Sales,26,4,Marketing,851,1,Female,66,3,4,Manager,3,Married,5594,2,No,14,3,3,1,29,2,2,20,6,17,2326.0
617,44,No,Travel_Rarely,625,Research & Development,4,3,Medical,852,4,Male,50,3,2,Healthcare Representative,2,Single,5197,9,No,12,3,4,0,10,2,2,5,2,3,1957.3333333333333
618,25,No,Travel_Rarely,180,Research & Development,2,1,Medical,854,1,Male,65,4,1,Research Scientist,1,Single,21632,7,No,13,3,3,0,6,3,2,4,3,1,7292.333333333333
619,33,No,Travel_Rarely,586,Sales,1,3,Medical,855,1,Male,48,4,2,Sales Executive,1,Divorced,21816,1,No,22,4,1,1,9,5,3,9,8,8,7483.333333333333
620,35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,856,3,Female,53,2,1,Research Scientist,1,Single,17852,1,No,11,3,4,0,6,3,2,6,5,1,6416.0
621,36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,857,2,Male,56,3,2,Sales Executive,4,Married,2823,1,Yes,14,3,4,1,18,1,2,18,14,11,1269.0
622,32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,859,2,Male,73,3,2,Sales Executive,4,Divorced,9250,2,No,11,3,3,1,8,3,2,5,2,3,3146.6666666666665
623,30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,861,2,Male,75,2,1,Research Scientist,4,Divorced,2373,9,No,12,3,2,1,10,3,2,5,4,3,1153.3333333333333
624,53,No,Travel_Rarely,661,Sales,7,2,Marketing,862,1,Female,78,2,3,Sales Executive,4,Married,20715,7,Yes,18,3,4,1,35,3,3,5,2,4,7151.333333333333
625,45,No,Travel_Rarely,930,Sales,9,3,Marketing,864,4,Male,74,3,3,Sales Executive,1,Divorced,19239,4,Yes,12,3,3,1,18,2,3,5,4,2,6747.666666666667
626,32,No,Travel_Rarely,638,Research & Development,8,2,Medical,865,3,Female,91,4,2,Research Scientist,3,Married,22162,5,No,12,3,3,1,9,3,2,5,3,3,7630.333333333333
627,52,No,Travel_Frequently,890,Research & Development,25,4,Medical,867,3,Female,81,2,4,Manufacturing Director,4,Married,19028,3,No,22,4,3,0,31,3,3,9,8,0,6666.333333333333
628,37,No,Travel_Rarely,342,Sales,16,4,Marketing,868,4,Male,66,2,2,Sales Executive,3,Divorced,24558,4,No,19,3,4,2,9,2,3,1,0,0,8322.0
629,28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,869,2,Male,63,2,1,Human Resources,4,Divorced,23965,1,No,13,3,4,1,6,6,3,5,1,4,8399.0
630,22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,872,4,Male,33,2,2,Manufacturing Director,4,Married,19146,6,No,22,4,1,2,4,2,1,2,2,2,6803.0
631,44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,874,1,Male,62,4,1,Laboratory Technician,4,Married,5044,2,Yes,24,4,3,1,10,2,2,3,2,2,2030.6666666666667
632,42,No,Travel_Frequently,1271,Research & Development,2,1,Medical,875,2,Male,35,3,1,Research Scientist,4,Single,9068,5,Yes,14,3,4,0,8,2,3,2,1,2,3458.0
633,36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,878,1,Male,77,2,1,Human Resources,1,Married,8635,0,No,21,4,3,0,6,3,3,5,4,3,3330.0
634,25,No,Travel_Rarely,141,Sales,3,1,Other,879,3,Male,98,3,2,Sales Executive,1,Married,14363,1,Yes,18,3,4,0,5,3,3,5,3,3,4867.333333333333
635,35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,880,4,Female,66,2,3,Manufacturing Director,3,Married,23457,1,Yes,20,4,2,1,17,2,3,17,14,15,8043.333333333333
636,35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,881,4,Female,96,3,1,Research Scientist,2,Divorced,16612,1,Yes,19,3,1,1,10,3,2,10,2,8,5612.666666666667
637,32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,9148,0,No,12,3,2,1,4,2,3,3,0,2,3169.6666666666665
638,25,No,Travel_Rarely,583,Sales,4,1,Marketing,885,3,Male,87,2,2,Sales Executive,1,Married,18154,1,No,12,3,1,0,5,1,4,5,2,3,6274.666666666667
639,49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,887,3,Female,36,3,1,Research Scientist,1,Married,10554,2,No,16,3,2,1,7,2,3,4,2,2,4002.6666666666665
640,24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,888,1,Male,46,2,1,Laboratory Technician,4,Married,10778,0,No,17,3,4,0,6,2,2,5,2,4,4031.0
641,32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,889,2,Male,48,3,2,Sales Executive,2,Married,8891,1,No,14,3,4,1,10,3,3,10,8,3,3106.0
642,38,No,Travel_Rarely,395,Sales,9,3,Marketing,893,2,Male,98,2,1,Sales Representative,2,Married,12102,0,No,19,3,4,1,3,3,3,2,2,2,4198.333333333333
643,42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,894,3,Female,95,4,2,Laboratory Technician,4,Married,23726,2,Yes,13,3,2,1,17,1,2,5,3,3,8362.0
644,31,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,895,4,Male,48,3,1,Research Scientist,4,Married,14871,3,Yes,19,3,2,1,8,2,3,6,4,2,5380.333333333333
645,29,Yes,Travel_Rarely,341,Sales,1,3,Medical,896,2,Female,48,2,1,Sales Representative,3,Divorced,23522,6,Yes,19,3,3,3,5,3,3,3,2,2,7970.333333333333
646,53,No,Travel_Rarely,868,Sales,8,3,Marketing,897,1,Male,73,3,4,Sales Executive,4,Married,22789,5,No,14,3,3,1,28,3,3,2,0,2,7910.0
647,35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,899,4,Male,78,2,3,Manufacturing Director,2,Married,9129,3,No,16,3,1,0,16,2,3,13,10,8,3293.0
648,37,No,Travel_Frequently,1231,Sales,21,2,Medical,900,3,Female,54,3,1,Sales Representative,4,Married,21222,5,No,15,3,2,1,10,3,3,5,4,0,7502.333333333333
649,53,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,901,4,Female,72,3,4,Research Director,4,Single,20206,6,No,18,3,3,0,33,0,3,12,9,8,6793.333333333333
650,43,No,Travel_Frequently,422,Research & Development,1,3,Life Sciences,902,4,Female,33,3,2,Healthcare Representative,4,Married,21782,4,No,13,3,2,1,12,2,2,5,2,2,7412.333333333333
651,47,No,Travel_Rarely,249,Sales,2,2,Marketing,903,3,Female,35,3,2,Sales Executive,4,Married,17783,0,Yes,22,4,1,1,8,2,3,7,6,7,6022.333333333333
652,37,No,Non-Travel,1252,Sales,19,2,Medical,904,1,Male,32,3,3,Sales Executive,2,Single,4814,1,Yes,13,3,4,0,10,2,3,10,0,9,2032.6666666666667
653,50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,905,1,Male,98,3,4,Manager,1,Divorced,4544,1,No,11,3,4,1,31,3,3,31,6,7,1841.0
654,39,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,909,4,Female,42,2,2,Human Resources,4,Married,7790,8,No,11,3,3,2,13,2,3,5,4,4,3071.6666666666665
655,33,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,910,4,Male,57,3,1,Human Resources,2,Divorced,22650,3,Yes,11,3,3,1,7,4,4,4,3,3,7927.333333333333
656,32,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,911,1,Male,87,3,1,Laboratory Technician,4,Single,18016,1,Yes,24,4,3,0,1,2,1,1,0,1,6159.0
