age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human_resources,department_research&_development,department_sales,education_field_human_resources,education_field_life_sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical_degree,gender_female,gender_male,job_role_healthcare_representative,job_role_human_resources,job_role_laboratory_technician,job_role_manager,job_role_manufacturing_director,job_role_research_director,job_role_research_scientist,job_role_sales_executive,job_role_sales_representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition
43,782,6,4,661,2,50,2,4,4,2671,4,14,3,3,1,21,3,2,1,0,0,1167.666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38,362,1,1,662,3,43,3,1,1,14561,3,17,3,4,0,8,3,2,0,0,0,4988.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
43,1001,9,5,663,4,72,3,2,3,19627,3,13,3,2,1,10,3,3,8,7,7,6900,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
48,1236,1,4,664,4,40,2,4,1,17997,7,11,3,1,1,21,3,1,3,2,2,6424.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44,1112,1,4,665,1,50,2,2,3,26894,4,11,3,2,0,10,1,4,2,2,2,9352,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
34,204,14,3,666,3,31,3,1,3,2912,1,18,3,4,2,8,3,3,8,2,6,1049,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
27,1420,2,1,667,3,85,3,1,1,16346,0,11,3,2,1,5,3,3,4,3,2,5950.333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
21,1343,22,1,669,3,49,3,1,3,24444,1,11,3,3,0,3,2,3,3,2,2,8612,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,1315,3,4,671,4,35,3,5,4,9358,4,12,3,1,1,26,2,4,2,2,1,3569.333333,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,604,6,1,675,1,69,3,1,3,12145,0,20,4,4,0,3,3,3,2,2,2,4272.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
33,1216,8,4,677,3,39,3,2,3,20431,0,12,3,4,0,6,3,3,5,0,2,7228.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
32,646,9,4,679,1,92,3,2,4,18089,1,12,3,4,1,6,2,2,6,4,5,6275.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,160,3,3,680,3,71,3,1,3,22653,1,20,4,3,1,1,2,3,1,0,0,7628,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
53,238,1,1,682,4,34,3,2,1,7507,7,20,4,4,0,18,2,4,14,7,10,2593,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
34,1397,1,5,683,2,42,3,1,4,7660,1,12,3,4,1,10,4,2,10,9,8,3033,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
45,306,26,4,684,1,100,3,2,1,5630,2,14,3,4,2,5,4,3,1,1,0,2012,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
26,991,6,3,686,3,71,3,1,4,17759,1,13,3,3,1,3,2,3,3,2,2,6273.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37,482,3,3,689,3,36,3,3,3,9606,1,15,3,3,1,10,2,3,10,7,8,3374.666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,1176,3,2,690,2,62,3,2,3,3487,1,14,3,1,1,6,5,2,6,0,2,1575,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35,1017,6,4,691,2,82,1,2,4,19368,1,13,3,2,0,17,3,3,17,11,8,6822.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
33,1296,6,3,692,3,30,3,2,4,5335,3,23,4,3,1,15,2,1,13,11,7,2220.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,397,19,4,698,3,88,3,3,2,6729,2,15,3,3,1,16,1,4,9,7,1,2404.666667,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36,913,9,2,699,2,48,2,2,2,13934,2,11,3,3,1,13,2,3,3,2,2,4965,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,1115,3,4,700,1,54,2,1,4,15174,0,13,3,4,0,5,0,3,4,2,1,5447.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
20,1362,10,1,701,4,32,3,1,3,26999,1,11,3,4,0,1,5,3,1,0,1,9464.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
33,1076,3,3,702,1,70,3,1,1,3164,1,11,3,1,0,10,3,3,10,8,7,1436.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
35,727,3,3,704,3,41,2,1,3,16900,1,18,3,3,2,1,3,3,1,0,0,5889.333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
23,885,4,3,705,1,58,4,1,1,8544,2,16,3,1,1,5,3,4,3,2,2,3162.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,810,8,3,707,4,57,4,2,2,15678,0,22,4,3,1,4,4,3,3,2,2,5515,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
38,243,7,4,709,4,46,2,2,4,7791,0,20,4,1,0,8,2,3,7,7,5,2693.333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,806,1,4,710,2,76,1,1,4,18959,1,18,3,4,1,10,5,3,10,7,8,6613.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
48,817,2,1,712,2,56,4,2,2,18597,3,12,3,4,0,12,3,3,2,2,2,6490,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
27,1410,3,1,714,4,71,4,2,4,16673,1,20,4,2,2,6,3,3,6,5,4,6051.333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
37,1225,10,2,715,4,80,4,1,4,15232,3,17,3,1,0,4,2,3,1,0,0,5512.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
50,1207,28,1,716,4,74,4,1,3,3297,1,11,3,3,3,20,3,3,20,8,8,1526,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,1442,9,3,717,4,46,2,3,2,17654,1,14,3,2,0,9,3,4,8,7,7,6380.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24,693,3,2,720,1,65,3,2,3,24785,9,14,3,1,0,4,3,3,2,2,0,8514.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
39,408,2,4,721,4,80,2,2,3,20978,1,11,3,1,0,20,4,3,20,7,10,7155.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32,929,10,3,722,4,55,3,2,4,21703,1,12,3,4,0,10,2,2,10,7,8,7562.333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
50,562,8,2,723,2,50,3,2,3,23452,3,14,3,1,1,18,4,3,4,3,3,8021.333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
38,827,1,4,724,2,33,4,2,4,19383,0,13,3,3,0,10,4,2,9,7,8,6747.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27,608,1,2,725,3,68,3,3,1,6009,1,11,3,4,0,9,3,3,9,7,7,2228.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
32,1018,3,2,727,3,39,3,3,4,19373,3,15,3,4,0,10,6,3,7,7,7,6810,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
47,703,14,4,728,4,42,3,2,1,11825,2,12,3,4,0,20,2,3,7,7,7,4190,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
40,580,5,4,729,4,48,2,3,1,23772,5,21,4,3,1,20,2,3,18,13,12,8133.333333,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
53,970,7,3,730,3,59,4,4,3,13514,3,19,3,3,0,32,3,3,5,1,3,4847.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41,427,10,4,731,2,73,2,5,4,8861,3,15,3,2,3,23,2,2,21,6,6,3120.333333,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60,1179,16,4,732,1,84,3,2,1,11924,8,14,3,4,0,10,1,3,2,2,2,4395.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
27,294,10,2,733,4,32,3,3,1,4809,1,21,4,3,2,9,4,2,9,7,7,1711.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41,314,1,3,734,4,59,2,5,3,19562,1,12,3,2,1,22,3,3,22,7,10,6645,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
50,316,8,4,738,4,54,3,1,2,9983,7,15,3,4,1,4,2,3,2,2,2,3451,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
28,654,1,2,741,1,67,1,1,2,3872,7,13,3,4,0,10,4,3,7,7,7,1531,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
36,427,8,3,742,1,63,4,3,1,20335,9,14,3,1,1,10,2,3,8,7,5,6941.666667,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
38,168,1,3,743,3,81,3,3,3,15397,4,14,3,4,0,10,4,4,1,0,0,5215.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
44,381,24,3,744,1,49,1,1,3,2104,2,14,3,3,0,9,5,3,5,2,4,844.6666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
47,217,3,3,746,4,49,3,4,3,10225,9,12,3,4,2,28,2,2,22,2,13,3497,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,501,27,5,747,3,99,3,2,4,25275,7,23,4,4,1,10,2,2,8,7,7,8625,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
29,1396,10,3,749,3,99,3,1,3,2755,1,11,3,3,0,1,6,3,1,0,0,1416.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
42,933,19,3,752,3,57,4,1,3,20366,6,12,3,4,0,7,2,3,2,2,2,7118.666667,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
43,775,15,3,754,4,47,2,2,4,23683,3,18,3,3,1,7,5,3,2,2,2,8168.333333,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,970,8,2,757,2,96,3,2,3,7360,3,11,3,4,0,10,2,3,5,1,3,2808.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23,650,9,1,758,2,37,3,1,1,4344,1,14,3,4,1,5,2,4,4,3,2,1677,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
39,141,3,3,760,3,44,4,2,2,18767,9,15,3,3,1,12,3,1,8,3,6,6317.333333,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
56,832,9,3,762,3,81,3,4,4,20420,7,11,3,3,0,30,1,2,10,7,1,7111,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,804,2,1,763,4,86,2,1,4,22929,0,20,4,4,0,5,2,2,4,2,3,7939.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
27,975,7,3,764,4,55,2,2,1,23398,8,19,3,1,0,9,2,1,7,6,7,8142.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,1090,10,3,766,4,83,3,1,2,17967,1,14,3,4,2,2,2,3,2,2,2,6380,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
53,346,6,3,769,4,86,3,2,4,10919,2,17,3,4,0,19,4,3,2,2,2,3783.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
35,1225,2,4,771,4,61,3,2,1,4761,2,11,3,1,1,16,2,4,1,0,0,2015.666667,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,430,24,4,772,1,80,3,2,4,21146,1,15,3,4,2,10,2,3,10,8,7,7218.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
38,268,2,5,773,4,92,3,1,3,20471,6,13,3,2,1,6,0,1,1,0,1,6943.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,167,8,5,775,2,32,3,2,1,4187,3,14,3,3,1,7,3,3,0,0,0,1462,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
52,621,3,4,776,3,31,2,4,1,10084,1,11,3,1,0,34,3,4,34,6,16,3578.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,527,1,4,780,4,63,3,1,4,5207,1,13,3,3,0,10,2,2,10,9,8,1932.333333,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
25,883,26,1,781,3,32,3,2,4,22807,1,23,4,2,0,6,5,2,6,5,4,7907.333333,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
45,954,2,2,783,2,46,1,2,3,12388,0,13,3,1,0,9,3,3,8,7,1,4462.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
23,310,10,1,784,1,79,4,1,3,19630,1,18,3,4,0,2,3,3,2,2,2,6673,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
47,719,27,2,785,2,77,4,2,3,10339,4,12,3,4,0,8,2,3,5,4,3,3711.666667,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
34,304,2,3,786,4,60,3,2,4,18686,1,22,4,3,0,6,5,3,6,5,4,6350,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,725,2,3,787,4,78,3,5,1,21199,5,13,3,4,1,24,2,3,5,2,4,7334,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
36,1434,8,4,789,1,76,2,3,1,14229,1,15,3,2,0,10,1,3,10,7,9,5246.333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
52,715,19,4,791,4,41,3,1,4,26589,0,18,3,1,1,5,3,3,4,3,2,9115,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
26,575,1,2,792,1,71,1,1,4,5288,3,14,3,1,1,5,2,3,2,2,0,1978,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
29,657,27,3,793,2,66,3,2,3,25549,4,12,3,1,1,11,3,2,8,7,1,8757.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,1146,8,3,796,4,38,2,2,1,3064,6,17,3,3,0,6,2,2,4,3,2,1416,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
34,182,1,4,797,2,72,4,1,4,13551,2,16,3,3,0,10,2,3,4,2,3,4601.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
54,376,19,4,799,4,95,3,2,1,22670,9,11,3,2,2,9,4,3,5,3,4,7713.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,829,8,1,800,3,84,3,2,4,24008,0,19,3,2,1,5,3,3,4,2,1,8307,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
37,571,10,1,802,4,82,3,1,1,19905,0,13,3,2,2,6,3,2,5,3,3,6852.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
38,240,2,4,803,1,75,4,2,1,26085,6,12,3,4,0,17,2,3,15,7,12,8800,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,121,2,4,804,3,86,2,1,1,7530,1,11,3,3,0,6,3,3,6,5,3,2579,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
35,384,8,4,805,1,72,3,1,4,20317,1,16,3,2,1,3,1,2,3,2,2,6924.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30,921,1,3,806,4,38,1,1,3,24375,3,21,4,3,2,7,2,3,2,2,2,8444.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
40,791,2,2,807,3,38,4,2,2,9931,1,24,4,4,1,8,2,3,8,7,7,3586.666667,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1111,8,2,808,3,93,3,2,1,13305,5,17,3,2,1,6,1,3,3,2,2,4836.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
42,570,8,3,809,2,66,3,5,4,16225,1,13,3,2,1,24,4,2,24,7,9,5620.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
23,1243,6,3,811,3,63,4,1,1,3445,1,21,4,3,2,1,2,3,0,0,0,1583.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
24,1092,9,3,812,3,60,2,1,2,26551,1,11,3,3,3,1,4,3,1,0,0,9234.333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
52,1325,11,4,813,4,82,3,2,3,21821,8,20,4,2,1,9,3,3,5,2,4,7742.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
50,691,2,3,815,3,64,3,4,3,6881,5,16,3,4,0,30,3,3,4,3,3,2545.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,805,1,2,816,2,36,2,1,1,6689,1,11,3,4,1,1,1,3,1,0,0,2510,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
33,213,7,3,817,3,49,3,3,3,25995,0,11,3,4,0,14,3,4,13,9,7,8752.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
33,118,16,3,819,1,69,3,2,1,26507,5,15,3,3,0,6,3,3,3,2,2,8898,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
47,202,2,2,820,3,33,3,4,4,12982,1,11,3,3,1,26,3,2,26,14,0,4405.666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,676,1,3,823,3,35,3,2,2,23361,0,15,3,1,1,10,2,3,9,7,5,8024,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,1252,23,2,824,3,81,4,1,3,23779,1,24,4,3,1,10,3,3,10,7,7,8370.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
58,286,2,4,825,4,31,3,5,2,25761,7,12,3,4,0,40,2,3,31,15,8,8692.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
35,1258,1,4,826,4,40,4,1,3,13301,3,13,3,3,0,7,0,3,2,2,2,4866.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
42,932,1,2,827,4,43,2,2,4,4051,9,13,3,4,1,8,4,3,4,3,2,1675.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,890,2,4,828,3,46,3,1,3,16374,6,17,3,4,0,5,3,2,2,2,1,5770,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
36,1041,13,3,829,3,36,3,1,2,25527,4,13,3,2,1,8,2,3,5,2,4,8868,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
32,859,4,3,830,3,98,2,2,3,19124,1,12,3,3,1,14,3,3,14,13,8,6693.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
40,720,16,4,832,1,51,2,2,3,11983,6,14,3,4,0,10,6,3,1,0,0,4251.333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30,946,2,3,833,3,52,2,2,4,20234,5,24,4,2,0,12,4,2,0,0,0,7077.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
45,252,2,3,834,2,95,2,1,3,6153,1,14,3,4,0,1,3,3,1,0,0,2166.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
42,933,29,3,836,2,98,3,2,2,11806,1,13,3,4,1,10,3,2,9,8,8,4279,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
38,471,12,3,837,1,45,2,2,1,4284,2,15,3,3,1,13,3,2,4,3,2,1600,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,702,16,4,838,3,100,2,1,4,8306,1,16,3,3,0,6,3,3,5,2,3,3036,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
49,1184,11,3,840,3,43,3,3,4,5860,1,18,3,1,2,9,3,4,9,8,7,2362.333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
55,436,2,1,842,3,37,3,2,4,21519,4,16,3,3,0,12,3,2,9,7,3,7330.666667,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
43,589,14,2,843,2,94,3,4,1,5200,6,24,4,3,1,22,3,3,4,1,0,1961,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
27,269,5,1,844,3,42,2,3,4,8842,1,16,3,2,1,9,3,3,9,8,8,3051,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35,950,7,3,845,3,59,3,3,3,18869,3,21,4,2,0,17,3,4,8,5,6,6626,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28,760,2,4,846,2,81,3,2,2,3698,1,20,4,1,0,8,2,3,8,7,5,1513,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
34,829,3,2,847,3,88,3,1,4,2243,0,19,3,3,1,4,1,1,3,2,2,1053.333333,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
